date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:10%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-5	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-5	(from https://demo.themex.co/academy/course/dj-master-lessons)
11:45:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:10%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-6	(from https://demo.themex.co/academy/course/dj-master-lessons)
11:45:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:11%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-5	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-5	(from https://demo.themex.co/academy/course/dj-master-lessons)
11:45:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:11%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-6	(from https://demo.themex.co/academy/course/dj-master-lessons)
11:45:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:11%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-6	(from https://demo.themex.co/academy/course/dj-master-lessons)
11:45:12	23669/23669	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:12%20GMT	https://demo.themex.co/academy/course/home-yoga-practice/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/course/home-yoga-practice/feed	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:12%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:13%20GMT	https://demo.themex.co/academy/file/10483	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10483	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:13%20GMT	https://demo.themex.co/academy/file/11483	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11483	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:13%20GMT	https://demo.themex.co/academy/?p=226	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/index8c34.html	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:14	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:13%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:14	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:13%20GMT	https://demo.themex.co/academy/file/10484	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10484	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:14	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:14%20GMT	https://demo.themex.co/academy/file/11484	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11484	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:14%20GMT	https://demo.themex.co/academy/file/12484	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12484	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:15%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:15%20GMT	https://demo.themex.co/academy/file/10485	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10485	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:15%20GMT	https://demo.themex.co/academy/file/11485	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11485	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:16%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-7	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:16%20GMT	https://demo.themex.co/academy/file/10486	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10486	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:16%20GMT	https://demo.themex.co/academy/file/11486	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11486	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:17%20GMT	https://demo.themex.co/academy/file/12486	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12486	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:17%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:17%20GMT	https://demo.themex.co/academy/file/10487	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10487	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:18%20GMT	https://demo.themex.co/academy/file/11487	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11487	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:19%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:19%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:19%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:20%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-7	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:20%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-7	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:20%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:21%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:21%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-8	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-8	(from https://demo.themex.co/academy/course/home-yoga-practice)
11:45:22	23669/23669	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:21%20GMT	https://demo.themex.co/academy/course/starting-online-business/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/course/starting-online-business/feed	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:22%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:22%20GMT	https://demo.themex.co/academy/file/10503	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10503	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:23%20GMT	https://demo.themex.co/academy/file/11503	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11503	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:23%20GMT	https://demo.themex.co/academy/?p=217	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/indexc094.html	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:23%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:23%20GMT	https://demo.themex.co/academy/file/10504	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10504	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:24%20GMT	https://demo.themex.co/academy/file/11504	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11504	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:24%20GMT	https://demo.themex.co/academy/file/12504	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12504	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:25	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:24%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:25	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:25%20GMT	https://demo.themex.co/academy/file/10505	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10505	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:25%20GMT	https://demo.themex.co/academy/file/11505	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11505	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:25%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-11	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-11	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:26%20GMT	https://demo.themex.co/academy/file/10506	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10506	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:26%20GMT	https://demo.themex.co/academy/file/11506	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11506	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:26%20GMT	https://demo.themex.co/academy/file/12506	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12506	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:27%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:27%20GMT	https://demo.themex.co/academy/file/10507	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10507	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:28	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:27%20GMT	https://demo.themex.co/academy/file/11507	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11507	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:28	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:28%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:28	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:28%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:29	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:28%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:29%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-11	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-11.225.delayed	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:30%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:30%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-11	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:31	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:30%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:31	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:15:31%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-12	(from https://demo.themex.co/academy/course/starting-online-business)
11:45:32	4748/4748	---M-Z	200	added ('OK')	text/xml	etag:%223889a3f9681d402e428218f8255f9f8e-gzip%22	https://demo.themex.co/academy/news/learn-basic-cooking-tips/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/learn-basic-cooking-tips/feed	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:33	227177/227177	---M--	200	added ('OK')	image/jpeg	etag:%2237769-56322e3a0c320%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/image_57.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/image_57.jpg	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:32%20GMT	https://demo.themex.co/academy/?p=400	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/index2d8c.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:33	29463/29463	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:32%20GMT	https://demo.themex.co/academy/tag/amet	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/tag/amet.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:33	29448/29448	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:33%20GMT	https://demo.themex.co/academy/tag/ipsum	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/tag/ipsum.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:34	29454/29454	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:33%20GMT	https://demo.themex.co/academy/tag/lorem	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/tag/lorem.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:34	32636/32636	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:33%20GMT	https://demo.themex.co/academy/news/learn-basic-cooking-tips?replytocom=878	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/learn-basic-cooking-tips8bcf.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:34	32636/32636	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:34%20GMT	https://demo.themex.co/academy/news/learn-basic-cooking-tips?replytocom=882	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/learn-basic-cooking-tipse95a.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:35	32636/32636	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:35%20GMT	https://demo.themex.co/academy/news/learn-basic-cooking-tips?replytocom=885	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/learn-basic-cooking-tipsbe57.html	(from https://demo.themex.co/academy/news/learn-basic-cooking-tips)
11:45:35	818/818	---M-Z	200	added ('OK')	text/xml	etag:%223889a3f9681d402e428218f8255f9f8e-gzip%22	https://demo.themex.co/academy/news/personal-fitness-trainers/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/personal-fitness-trainers/feed	(from https://demo.themex.co/academy/news/personal-fitness-trainers)
11:45:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:36%20GMT	https://demo.themex.co/academy/?p=395	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/index0449.html	(from https://demo.themex.co/academy/news/personal-fitness-trainers)
11:45:36	29475/29475	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:36%20GMT	https://demo.themex.co/academy/tag/dolor	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/tag/dolor.html	(from https://demo.themex.co/academy/news/personal-fitness-trainers)
11:45:37	198004/198004	---M--	200	added ('OK')	image/jpeg	etag:%2230574-56322e3a97d80%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/image_58.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/image_58.jpg	(from https://demo.themex.co/academy/news/personal-fitness-trainers)
11:45:37	825/825	---M-Z	200	added ('OK')	text/xml	etag:%223889a3f9681d402e428218f8255f9f8e-gzip%22	https://demo.themex.co/academy/news/new-digital-photography-course/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/new-digital-photography-course/feed	(from https://demo.themex.co/academy/news/new-digital-photography-course)
11:45:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:37%20GMT	https://demo.themex.co/academy/?p=390	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/indexc351.html	(from https://demo.themex.co/academy/news/new-digital-photography-course)
11:45:38	821/821	---M-Z	200	added ('OK')	text/xml	etag:%223889a3f9681d402e428218f8255f9f8e-gzip%22	https://demo.themex.co/academy/news/take-singing-lessons-online/feed	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/take-singing-lessons-online/feed	(from https://demo.themex.co/academy/news/take-singing-lessons-online)
11:45:38	27723/27723	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:38%20GMT	https://demo.themex.co/academy/news/vestibulum-vitae-nunc-faucibus	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/vestibulum-vitae-nunc-faucibus.html	(from https://demo.themex.co/academy/news/take-singing-lessons-online)
11:45:39	301322/301322	---M--	200	added ('OK')	image/jpeg	etag:%224990a-56322e3b3ce20%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/image_59.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/image_59.jpg	(from https://demo.themex.co/academy/news/new-digital-photography-course)
11:45:39	259797/259797	---M--	200	added ('OK')	image/jpeg	etag:%223f6d5-56322e3bc9820%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/image_60.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/image_60.jpg	(from https://demo.themex.co/academy/news/take-singing-lessons-online)
11:45:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:38%20GMT	https://demo.themex.co/academy/?p=386	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/index2023.html	(from https://demo.themex.co/academy/news/take-singing-lessons-online)
11:45:40	27713/27713	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:40%20GMT	https://demo.themex.co/academy/news/donec-ornare-arcu-consequat	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/donec-ornare-arcu-consequat.html	(from https://demo.themex.co/academy/category/news/page/2)
11:45:41	27717/27717	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:40%20GMT	https://demo.themex.co/academy/news/nullam-lectus-egestas-sodales	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/nullam-lectus-egestas-sodales.html	(from https://demo.themex.co/academy/category/news/page/2)
11:45:41	27723/27723	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:40%20GMT	https://demo.themex.co/academy/news/maecenas-elementum-phasellus	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/maecenas-elementum-phasellus.html	(from https://demo.themex.co/academy/category/news/page/2)
11:45:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:41%20GMT	https://demo.themex.co/academy/category/news/page/1	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/category/news/page/1	(from https://demo.themex.co/academy/category/news/page/2)
11:45:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202019%2006:15:41%20GMT	https://demo.themex.co/academy/category/news/page/1	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/category/news/page/1	(from https://demo.themex.co/academy/category/news/page/2)
11:45:42	27706/27706	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:42%20GMT	https://demo.themex.co/academy/news/vestibulum-vitae-tempus-faucibus	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/vestibulum-vitae-tempus-faucibus.html	(from https://demo.themex.co/academy/category/news/page/3)
11:45:43	27643/27643	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:15:42%20GMT	https://demo.themex.co/academy/news/358	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/news/358.html	(from https://demo.themex.co/academy/category/news/page/3)
